Club,Elo,From,To
Brighton,1609.20178223,2019-05-06,2019-05-07
Brighton,1617.03515625,2019-05-08,2019-05-08
Brighton,1622.12548828,2019-05-09,2019-05-09
Brighton,1623.02709961,2019-05-10,2019-05-10
Brighton,1623.02709961,2019-05-11,2019-05-12
Brighton,1620.25097656,2019-05-13,2019-05-14
Brighton,1620.25097656,2019-05-15,2019-05-18
Brighton,1620.25097656,2019-05-19,2019-05-25
Brighton,1620.25097656,2019-05-26,2019-07-25
Brighton,1620.26245117,2019-07-26,2019-07-27
Brighton,1620.26245117,2019-07-28,2019-07-30
Brighton,1620.26245117,2019-07-31,2019-08-01
Brighton,1620.26965332,2019-08-02,2019-08-03
Brighton,1620.26965332,2019-08-04,2019-08-08
Brighton,1620.44067383,2019-08-09,2019-08-10
Brighton,1640.37597656,2019-08-11,2019-08-15
Brighton,1640.47888184,2019-08-16,2019-08-17
Brighton,1641.15100098,2019-08-18,2019-08-18
Brighton,1641.15100098,2019-08-19,2019-08-20
Brighton,1641.15100098,2019-08-21,2019-08-21
Brighton,1641.15100098,2019-08-22,2019-08-22
Brighton,1644.1192627,2019-08-23,2019-08-24
Brighton,1630.98071289,2019-08-25,2019-08-25
Brighton,1630.98071289,2019-08-26,2019-08-28
Brighton,1630.98071289,2019-08-29,2019-08-29
Brighton,1632.16833496,2019-08-30,2019-08-31
Brighton,1630.68847656,2019-09-01,2019-09-01
Brighton,1630.68847656,2019-09-02,2019-09-13
Brighton,1630.68847656,2019-09-14,2019-09-14
Brighton,1630.85473633,2019-09-15,2019-09-15
Brighton,1630.85473633,2019-09-16,2019-09-17
Brighton,1621.36621094,2019-09-18,2019-09-18
Brighton,1622.60632324,2019-09-19,2019-09-19
Brighton,1622.84094238,2019-09-20,2019-09-21
Brighton,1626.79516602,2019-09-22,2019-09-22
Brighton,1626.79516602,2019-09-23,2019-09-25
Brighton,1626.79516602,2019-09-26,2019-09-28
Brighton,1623.59716797,2019-09-29,2019-09-29
Brighton,1623.59716797,2019-09-30,2019-10-01
Brighton,1617.96960449,2019-10-02,2019-10-02
Brighton,1620.28430176,2019-10-03,2019-10-03
Brighton,1622.07006836,2019-10-04,2019-10-05
Brighton,1643.91918945,2019-10-06,2019-10-18
Brighton,1643.91918945,2019-10-19,2019-10-19
Brighton,1637.12133789,2019-10-20,2019-10-22
Brighton,1640.26171875,2019-10-23,2019-10-23
Brighton,1644.3145752,2019-10-24,2019-10-24
Brighton,1646.25756836,2019-10-25,2019-10-26
Brighton,1655.20654297,2019-10-27,2019-10-30
Brighton,1655.20654297,2019-10-31,2019-11-02
Brighton,1662.95300293,2019-11-03,2019-11-05
Brighton,1662.25976562,2019-11-06,2019-11-06
Brighton,1661.84521484,2019-11-07,2019-11-07
Brighton,1662.77282715,2019-11-08,2019-11-08
Brighton,1662.77282715,2019-11-09,2019-11-09
Brighton,1662.77282715,2019-11-10,2019-11-10
Brighton,1658.3770752,2019-11-11,2019-11-23
Brighton,1650.75097656,2019-11-24,2019-11-24
Brighton,1650.75097656,2019-11-25,2019-11-25
Brighton,1650.75097656,2019-11-26,2019-11-26
Brighton,1649.69873047,2019-11-27,2019-11-27
Brighton,1647.00390625,2019-11-28,2019-11-28
Brighton,1637.92700195,2019-11-29,2019-11-30
Brighton,1637.16784668,2019-12-01,2019-12-01
Brighton,1637.16784668,2019-12-02,2019-12-03
Brighton,1637.16784668,2019-12-04,2019-12-04
Brighton,1637.16784668,2019-12-05,2019-12-05
Brighton,1650.84753418,2019-12-06,2019-12-07
Brighton,1650.84753418,2019-12-08,2019-12-08
Brighton,1652.10327148,2019-12-09,2019-12-10
Brighton,1654.29504395,2019-12-11,2019-12-11
Brighton,1654.04125977,2019-12-12,2019-12-12
Brighton,1656.16137695,2019-12-13,2019-12-14
Brighton,1656.16137695,2019-12-15,2019-12-15
Brighton,1656.16137695,2019-12-16,2019-12-16
Brighton,1660.27185059,2019-12-17,2019-12-17
Brighton,1660.27185059,2019-12-18,2019-12-20
Brighton,1660.27185059,2019-12-21,2019-12-21
Brighton,1651.33776855,2019-12-22,2019-12-22
Brighton,1651.33776855,2019-12-23,2019-12-26
Brighton,1648.62683105,2019-12-27,2019-12-28
Brighton,1659.32214355,2019-12-29,2019-12-29
Brighton,1659.32214355,2019-12-30,2020-01-01
Brighton,1663.10144043,2020-01-02,2020-01-05
Brighton,1663.10144043,2020-01-06,2020-01-11
Brighton,1658.27880859,2020-01-12,2020-01-12
Brighton,1658.27880859,2020-01-13,2020-01-18
Brighton,1655.77294922,2020-01-19,2020-01-19
Brighton,1655.77294922,2020-01-20,2020-01-21
Brighton,1645.94189453,2020-01-22,2020-01-25
Brighton,1645.94189453,2020-01-26,2020-01-26
Brighton,1645.94189453,2020-01-27,2020-01-29
Brighton,1645.94189453,2020-01-30,2020-02-01
Brighton,1648.64099121,2020-02-02,2020-02-08
Brighton,1647.90551758,2020-02-09,2020-02-09
Brighton,1647.90551758,2020-02-10,2020-02-16
Brighton,1647.90551758,2020-02-17,2020-02-18
Brighton,1645.56848145,2020-02-19,2020-02-19
Brighton,1642.77258301,2020-02-20,2020-02-20
Brighton,1648.51831055,2020-02-21,2020-02-22
Brighton,1651.56237793,2020-02-23,2020-02-23
Brighton,1651.56237793,2020-02-24,2020-02-25
Brighton,1648.6595459,2020-02-26,2020-02-26
Brighton,1650.50720215,2020-02-27,2020-02-27
Brighton,1648.91821289,2020-02-28,2020-02-29
Brighton,1641.30871582,2020-03-01,2020-03-01
Brighton,1641.30871582,2020-03-02,2020-03-03
Brighton,1641.30871582,2020-03-04,2020-03-07
Brighton,1646.5534668,2020-03-08,2020-03-08
Brighton,1646.5534668,2020-03-09,2020-03-10
Brighton,1642.92382812,2020-03-11,2020-03-11
Brighton,1635.9152832,2020-03-12,2020-03-12
Brighton,1640.24560547,2020-03-13,2020-05-16
Brighton,1640.24560547,2020-05-17,2020-05-22
Brighton,1640.24560547,2020-05-23,2020-05-23
Brighton,1640.24560547,2020-05-24,2020-05-24
Brighton,1640.24560547,2020-05-25,2020-05-27
