Club,Elo,From,To
Arsenal,1847.51940918,2019-11-27,2019-11-27
Arsenal,1844.82470703,2019-11-28,2019-11-28
Arsenal,1823.32739258,2019-11-29,2019-12-01
Arsenal,1819.09423828,2019-12-02,2019-12-05
Arsenal,1805.41467285,2019-12-06,2019-12-07
Arsenal,1805.41467285,2019-12-08,2019-12-09
Arsenal,1815.07128906,2019-12-10,2019-12-10
Arsenal,1817.26318359,2019-12-11,2019-12-11
Arsenal,1817.00939941,2019-12-12,2019-12-12
Arsenal,1815.04003906,2019-12-13,2019-12-14
Arsenal,1815.04003906,2019-12-15,2019-12-15
Arsenal,1806.84753418,2019-12-16,2019-12-21
Arsenal,1806.25622559,2019-12-22,2019-12-26
Arsenal,1804.5291748,2019-12-27,2019-12-29
Arsenal,1796.1661377,2019-12-30,2020-01-01
Arsenal,1806.4329834,2020-01-02,2020-01-06
Arsenal,1806.4329834,2020-01-07,2020-01-11
Arsenal,1806.22546387,2020-01-12,2020-01-18
Arsenal,1801.8182373,2020-01-19,2020-01-19
Arsenal,1801.8182373,2020-01-20,2020-01-21
Arsenal,1804.58984375,2020-01-22,2020-01-22
Arsenal,1804.58984375,2020-01-23,2020-01-25
Arsenal,1804.58984375,2020-01-26,2020-02-02
Arsenal,1802.98193359,2020-02-03,2020-02-08
Arsenal,1802.98193359,2020-02-09,2020-02-09
Arsenal,1802.98193359,2020-02-10,2020-02-16
Arsenal,1812.48046875,2020-02-17,2020-02-17
Arsenal,1812.48046875,2020-02-18,2020-02-18
Arsenal,1810.14355469,2020-02-19,2020-02-19
Arsenal,1807.34765625,2020-02-20,2020-02-20
Arsenal,1818.53051758,2020-02-21,2020-02-23
Arsenal,1823.93444824,2020-02-24,2020-02-25
Arsenal,1821.03161621,2020-02-26,2020-02-26
Arsenal,1822.87927246,2020-02-27,2020-02-27
Arsenal,1804.78137207,2020-02-28,2020-02-28
Arsenal,1804.78137207,2020-02-29,2020-03-07
Arsenal,1808.84118652,2020-03-08,2020-03-09
Arsenal,1808.84118652,2020-03-10,2020-03-10
Arsenal,1805.21154785,2020-03-11,2020-03-11
Arsenal,1798.20300293,2020-03-12,2020-03-12
Arsenal,1802.5333252,2020-03-13,2020-06-11
Arsenal,1802.5333252,2020-06-12,2020-06-17
Arsenal,1797.33056641,2020-06-18,2020-06-20
Arsenal,1786.57495117,2020-06-21,2020-06-25
Arsenal,1796.01977539,2020-06-26,2020-07-01
Arsenal,1801.06481934,2020-07-02,2020-07-02
Arsenal,1801.06481934,2020-07-03,2020-07-04
Arsenal,1814.2121582,2020-07-05,2020-07-06
Arsenal,1814.2121582,2020-07-07,2020-07-07
Arsenal,1812.39782715,2020-07-08,2020-07-12
Arsenal,1804.93798828,2020-07-13,2020-07-15
Arsenal,1816.83776855,2020-07-16,2020-07-19
Arsenal,1816.83776855,2020-07-20,2020-07-21
Arsenal,1804.91430664,2020-07-22,2020-07-26
Arsenal,1808.55810547,2020-07-27,2020-08-01
Arsenal,1808.55810547,2020-08-02,2020-08-05
Arsenal,1807.56835938,2020-08-06,2020-08-06
Arsenal,1809.94580078,2020-08-07,2020-08-07
Arsenal,1811.18078613,2020-08-08,2020-08-08
Arsenal,1810.8170166,2020-08-09,2020-08-10
Arsenal,1811.48327637,2020-08-11,2020-08-11
Arsenal,1809.17114258,2020-08-12,2020-08-15
Arsenal,1802.45385742,2020-08-16,2020-08-16
Arsenal,1799.52392578,2020-08-17,2020-09-12
Arsenal,1806.66320801,2020-09-13,2020-09-13
