Club,Elo,From,To
Leeds,1671.64074707,2020-11-04,2020-11-04
Leeds,1668.51269531,2020-11-05,2020-11-05
Leeds,1672.3659668,2020-11-06,2020-11-07
Leeds,1660.91833496,2020-11-08,2020-11-22
Leeds,1664.43066406,2020-11-23,2020-11-24
Leeds,1666.48144531,2020-11-25,2020-11-25
Leeds,1661.27941895,2020-11-26,2020-11-26
Leeds,1662.72888184,2020-11-27,2020-11-28
Leeds,1673.64733887,2020-11-29,2020-11-29
Leeds,1673.64733887,2020-11-30,2020-11-30
Leeds,1673.64733887,2020-12-01,2020-12-01
Leeds,1673.22521973,2020-12-02,2020-12-02
Leeds,1674.72424316,2020-12-03,2020-12-03
Leeds,1670.23352051,2020-12-04,2020-12-04
Leeds,1670.23352051,2020-12-05,2020-12-05
Leeds,1666.5333252,2020-12-06,2020-12-06
Leeds,1666.5333252,2020-12-07,2020-12-08
Leeds,1661.97131348,2020-12-09,2020-12-09
Leeds,1660.55749512,2020-12-10,2020-12-10
Leeds,1662.37219238,2020-12-11,2020-12-11
Leeds,1655.55664062,2020-12-12,2020-12-12
Leeds,1655.55664062,2020-12-13,2020-12-15
Leeds,1655.55664062,2020-12-16,2020-12-16
Leeds,1670.36804199,2020-12-17,2020-12-19
Leeds,1670.36804199,2020-12-20,2020-12-20
Leeds,1664.4486084,2020-12-21,2020-12-23
Leeds,1664.4486084,2020-12-24,2020-12-27
Leeds,1672.87609863,2020-12-28,2020-12-29
Leeds,1687.71728516,2020-12-30,2020-12-30
Leeds,1687.71728516,2020-12-31,2021-01-02
Leeds,1681.70629883,2021-01-03,2021-01-03
Leeds,1681.70629883,2021-01-04,2021-01-06
Leeds,1681.70629883,2021-01-07,2021-01-08
Leeds,1681.70629883,2021-01-09,2021-01-10
Leeds,1681.70629883,2021-01-11,2021-01-12
Leeds,1681.70629883,2021-01-13,2021-01-16
Leeds,1672.19189453,2021-01-17,2021-01-18
Leeds,1672.19189453,2021-01-19,2021-01-19
Leeds,1672.19189453,2021-01-20,2021-01-20
Leeds,1672.19189453,2021-01-21,2021-01-21
Leeds,1672.19189453,2021-01-22,2021-01-23
Leeds,1672.19189453,2021-01-24,2021-01-26
Leeds,1680.71520996,2021-01-27,2021-01-31
Leeds,1697.79150391,2021-02-01,2021-02-01
Leeds,1697.79150391,2021-02-02,2021-02-02
Leeds,1697.79150391,2021-02-03,2021-02-03
Leeds,1690.59350586,2021-02-04,2021-02-06
Leeds,1690.59350586,2021-02-07,2021-02-07
Leeds,1690.59350586,2021-02-08,2021-02-08
Leeds,1701.64001465,2021-02-09,2021-02-14
Leeds,1694.56384277,2021-02-15,2021-02-16
Leeds,1698.21618652,2021-02-17,2021-02-17
Leeds,1698.21618652,2021-02-18,2021-02-18
Leeds,1702.51098633,2021-02-19,2021-02-19
Leeds,1696.70385742,2021-02-20,2021-02-21
Leeds,1696.70385742,2021-02-22,2021-02-22
Leeds,1696.70385742,2021-02-23,2021-02-23
Leeds,1713.39147949,2021-02-24,2021-02-24
Leeds,1714.90881348,2021-02-25,2021-02-25
Leeds,1709.41308594,2021-02-26,2021-02-27
Leeds,1701.06433105,2021-02-28,2021-02-28
Leeds,1701.06433105,2021-03-01,2021-03-05
Leeds,1701.06433105,2021-03-06,2021-03-07
Leeds,1701.06433105,2021-03-08,2021-03-08
Leeds,1693.7019043,2021-03-09,2021-03-10
Leeds,1696.08984375,2021-03-11,2021-03-11
Leeds,1699.48022461,2021-03-12,2021-03-13
Leeds,1703.84179688,2021-03-14,2021-03-14
Leeds,1703.84179688,2021-03-15,2021-03-16
