Club,Elo,From,To
Crystal Palace,1651.90698242,2018-12-16,2018-12-22
Crystal Palace,1667.96911621,2018-12-23,2018-12-23
Crystal Palace,1667.96911621,2018-12-24,2018-12-26
Crystal Palace,1663.50830078,2018-12-27,2018-12-30
Crystal Palace,1658.87194824,2018-12-31,2019-01-02
Crystal Palace,1671.99584961,2019-01-03,2019-01-12
Crystal Palace,1662.41320801,2019-01-13,2019-01-13
Crystal Palace,1662.41320801,2019-01-14,2019-01-19
Crystal Palace,1660.82727051,2019-01-20,2019-01-20
Crystal Palace,1660.82727051,2019-01-21,2019-01-26
Crystal Palace,1660.82727051,2019-01-27,2019-01-30
Crystal Palace,1662.18005371,2019-01-31,2019-02-02
Crystal Palace,1668.7980957,2019-02-03,2019-02-04
Crystal Palace,1668.7980957,2019-02-05,2019-02-09
Crystal Palace,1667.17822266,2019-02-10,2019-02-12
Crystal Palace,1663.20800781,2019-02-13,2019-02-13
Crystal Palace,1667.06298828,2019-02-14,2019-02-14
Crystal Palace,1666.04528809,2019-02-15,2019-02-16
Crystal Palace,1666.04528809,2019-02-17,2019-02-19
Crystal Palace,1665.41333008,2019-02-20,2019-02-20
Crystal Palace,1666.0670166,2019-02-21,2019-02-21
Crystal Palace,1669.05578613,2019-02-22,2019-02-23
Crystal Palace,1686.28295898,2019-02-24,2019-02-27
Crystal Palace,1678.99865723,2019-02-28,2019-03-01
Crystal Palace,1678.99865723,2019-03-02,2019-03-02
Crystal Palace,1691.94921875,2019-03-03,2019-03-04
Crystal Palace,1691.94921875,2019-03-05,2019-03-05
Crystal Palace,1693.4119873,2019-03-06,2019-03-06
Crystal Palace,1700.26660156,2019-03-07,2019-03-07
Crystal Palace,1698.48034668,2019-03-08,2019-03-09
Crystal Palace,1686.62634277,2019-03-10,2019-03-10
Crystal Palace,1686.62634277,2019-03-11,2019-03-12
Crystal Palace,1687.1328125,2019-03-13,2019-03-13
Crystal Palace,1692.52355957,2019-03-14,2019-03-14
Crystal Palace,1698.70129395,2019-03-15,2019-03-30
Crystal Palace,1702.66918945,2019-03-31,2019-04-02
Crystal Palace,1702.66918945,2019-04-03,2019-04-03
Crystal Palace,1699.11755371,2019-04-04,2019-04-06
